Student ID,Name,Branch,Semester,Courses taken,CGPA,Preferences,Courses_taken_ids
1413,Student_1413,CSE,6,5,5,IoT,12B1NHS831;10B2NCI853;10B1NPD732;10B19CI591;10B11PD611
1414,Student_1414,ECE,6,6,7.82,ML,10B19GE698;11B1NCI831;10B11PH611;10B17CI672;10B1NPD733;10B1NPD734
1415,Student_1415,ECE,7,7,6.86,AI,10B1NPD732;10B13CI834;14B1NCI835;12B2NCI752;10B11CI511;10B1NCI733;10B19CI891
1416,Student_1416,ECE,6,5,7.68,Robotics,10B17EC574;11B1NCI831;14B1NCI832;13B1NCI834;10B13CI834
1417,Student_1417,CSE,5,7,6.21,IoT,10B19CI891;10B13CI834;13B1NCI832;10B1NCI733;10B11CI513;10B1NPD733;10B13PD831
1418,Student_1418,CSE,7,10,6.94,IoT,10B11CI512;12B1NHS831;10B11PH611;10B1NCI736;10B11EC514;13B1NCI834;10B19CI791;10B28CI581;10B11CI511;10B1NCI731
1419,Student_1419,CSE,4,8,7.85,AI,10B19CI891;10B1NCI831;10B11PD611;10B17CI572;10B1NCI837;10B11CI612;10B19CI591;10B1NCI835
1420,Student_1420,CSE,3,6,10,IoT,11B1NCI831;10B17CI572;14B1NCI832;12B1NHS831;10B1NCI837;10B28CI581
1421,Student_1421,CSE,4,6,7.97,Data Science,10B11CI611;10B19CI591;10B11PD611;10B19CI791;10B11PH611;14B1NCI835
1422,Student_1422,CSE,3,5,5.98,IoT,10B11PD511;10B11CI511;10B17CI671;10B11PD611;10B1NPD732
1423,Student_1423,CSE,3,8,6.49,Data Science,10B17CI571;14B1NCI832;10B17EC574;10B11PD511;10B2NCI853;10B11CI611;10B1NPD735;10B13CI834
1424,Student_1424,CSE,4,5,6.46,ML,12B1NHS831;14B1NCI833;10B1NPD734;10B13CI834;13B1NCI832
1425,Student_1425,ECE,3,6,5,ML,14B1NCI831;11B1NCI731;10B11CI612;10B11PH611;13B1NCI834;14B1NCI833
1426,Student_1426,ECE,4,6,6.6,Cybersecurity,10B11EC514;10B1NCI831;13B1NHS831;10B13PD832;10B13PD831;10B11CI613
1427,Student_1427,CSE,1,5,7.88,Data Science,10B17CI673;10B28CI581;10B19GE698;11B1NCI831;10B1NPD732
1428,Student_1428,CSE,5,3,5.47,Robotics,10B11CI613;10B11CI512;10B11CI511
1429,Student_1429,ECE,5,7,8.26,ML,10B19GE698;14B1NCI731;11B1NCI831;10B1NPD732;10B28CI581;10B13CI834;13B1NHS831
1430,Student_1430,CSE,3,6,7.59,IoT,10B1NCI837;10B13PD832;10B28CI581;10B1NPD735;10B1NPD733;10B19CI791
1431,Student_1431,CSE,6,7,6.12,AI,10B11CI612;10B13CI834;14B1NCI833;10B11PD511;13B1NCI834;10B17CI571;10B1NCI837
1432,Student_1432,CSE,6,5,6.83,AI,10B11CI613;14B1NCI731;10B17CI672;13B11NHS731;10B13PD832
1433,Student_1433,ECE,1,8,8.92,Data Science,10B19GE698;10B11CI511;10B1NPD734;13B1NHS831;14B1NCI832;10B11CI512;10B1NCI835;10B11PD611
1434,Student_1434,ECE,3,4,7.88,Robotics,14B1NCI831;10B17CI571;13B1NCI834;10B2NCI853
1435,Student_1435,ECE,3,9,7.01,Cybersecurity,10B17CI571;10B11CI513;10B19CI791;12B1NHS831;10B1NCI835;10B17CI671;13B1NCI834;14B1NCI832;10B11PD511
1436,Student_1436,ECE,3,3,6.71,IoT,11B1NCI731;10B1NCI731;10B17EC574
1437,Student_1437,ECE,6,7,7.09,Data Science,10B17EC574;10B17CI671;14B1NCI731;10B1NCI831;11B1NCI831;11B1NCI731;14B1NCI835
1438,Student_1438,CSE,4,7,6.39,AI,14B1NCI832;10B11CI512;11B1NCI831;10B17CI572;10B13CI834;10B17CI671;10B11PD511
1439,Student_1439,ECE,4,4,5,Data Science,11B1NCI831;10B13CI834;10B1NCI731;12B1NHS831
1440,Student_1440,CSE,1,7,9.45,IoT,10B1NPD735;10B19CI891;10B19GE698;10B17CI672;10B13PD831;10B28CI581;10B1NPD734
1441,Student_1441,CSE,6,9,7.19,Robotics,10B17CI671;13B1NHS831;10B11CI612;10B1NCI837;10B11CI511;10B1NCI835;10B17CI571;10B1NCI731;12B2NCI752
1442,Student_1442,ECE,2,2,7.48,Robotics,10B1NCI731;10B19CI891
1443,Student_1443,ECE,5,7,6.93,ML,14B1NCI834;14B1NCI831;11B1NCI831;13B1NCI831;10B28CI581;10B11PD611;10B17CI673
1444,Student_1444,CSE,5,1,6.12,IoT,10B17EC574
1445,Student_1445,CSE,7,4,6.78,ML,11B1NCI731;10B1NCI733;14B1NCI832;10B1NPD735
1446,Student_1446,CSE,2,9,5.08,ML,10B17CI572;10B1NCI831;10B11CI513;11B1NCI831;10B13PD832;13B1NCI834;12B1NHS831;10B11PD511;10B2NCI853
1447,Student_1447,ECE,1,5,9.73,ML,10B11CI513;10B11PD511;10B13PD831;10B1NCI835;12B1NHS831
1448,Student_1448,ECE,5,4,5.52,Data Science,10B13PD831;10B11EC514;12B1NHS831;10B11CI613
1449,Student_1449,ECE,8,6,5.76,AI,11B1NCI831;10B19CI691;10B13CI834;10B11CI512;10B1NPD734;10B11CI613
1450,Student_1450,ECE,7,10,6.47,Robotics,14B1NCI834;14B1NCI832;10B11CI511;10B11CI611;10B19CI891;10B11PD511;10B19CI691;10B11EC514;12B2NCI752;10B1NCI731
1451,Student_1451,ECE,5,2,8.55,Data Science,12B1NHS831;12B2NCI752
1452,Student_1452,CSE,4,4,7.02,AI,10B17CI572;10B13CI834;14B1NCI834;10B11CI611
1453,Student_1453,ECE,6,9,5.52,Robotics,10B1NCI831;10B11PH611;10B19GE698;12B1NHS831;10B19CI791;10B13PD832;10B1NPD732;10B11CI611;10B2NCI853
1454,Student_1454,CSE,3,10,8.51,IoT,13B1NCI834;14B1NCI831;14B1NCI835;14B1NCI832;10B2NCI853;13B1NCI831;10B1NCI831;10B1NPD732;10B1NCI835;10B17CI673
1455,Student_1455,CSE,5,6,7.88,Robotics,10B11CI512;14B1NCI834;10B1NCI831;10B11CI612;13B1NCI834;14B1NCI832
1456,Student_1456,CSE,6,4,7.65,Robotics,10B17EC574;12B2NCI752;12B1NHS831;13B1NHS831
1457,Student_1457,ECE,7,10,7.86,Robotics,14B1NCI834;10B17CI572;10B11PD611;12B1NHS831;10B11PD511;10B11PH611;10B17EC574;10B11CI511;10B11CI612;14B1NCI832
1458,Student_1458,ECE,8,9,9.87,Cybersecurity,14B1NCI731;10B11PH611;13B1NHS831;10B19CI891;10B11CI613;10B11CI513;10B17CI673;14B1NCI835;10B17CI672
1459,Student_1459,ECE,5,7,9.62,IoT,10B11EC514;10B1NCI733;13B1NHS831;13B1NCI834;10B17CI673;10B11CI512;10B11CI513
1460,Student_1460,CSE,3,4,6.18,Data Science,10B11PH611;13B1NCI834;14B1NCI831;10B11PD511
1461,Student_1461,CSE,4,6,8.95,Data Science,10B13CI834;12B1NHS831;10B1NCI835;10B11PD511;10B1NPD732;11B1NCI831
1462,Student_1462,CSE,1,6,7.46,AI,10B11CI513;14B1NCI831;13B1NHS831;10B17CI571;10B1NCI731;10B1NCI835
1463,Student_1463,CSE,3,7,7.6,Data Science,10B1NCI731;10B1NCI733;10B13PD831;10B1NPD734;10B11CI511;10B1NCI736;10B11EC514
1464,Student_1464,CSE,4,9,5,ML,10B11CI613;13B1NHS831;14B1NCI833;13B1NCI832;10B11CI513;10B17CI671;10B19CI891;10B11CI612;10B1NCI733
1465,Student_1465,CSE,3,8,6.8,Robotics,10B19CI891;10B19CI591;10B11CI613;10B1NPD734;10B11CI511;13B1NHS831;14B1NCI832;12B1NHS831
1466,Student_1466,ECE,5,4,6.02,Data Science,10B1NCI736;10B19CI891;10B17CI672;10B19CI791
1467,Student_1467,ECE,3,9,7.99,AI,10B1NCI736;10B1NCI835;10B11EC514;10B17EC574;14B1NCI731;10B11CI613;10B1NCI831;10B1NPD732;10B17CI673
1468,Student_1468,ECE,7,7,8.29,AI,10B1NCI831;10B11CI512;10B1NPD735;10B17EC574;10B1NCI731;13B1NCI831;13B1NCI832
1469,Student_1469,ECE,5,7,5,ML,10B1NPD733;10B19CI691;10B1NCI736;10B17CI671;10B1NCI831;10B17CI673;12B1NHS831
1470,Student_1470,CSE,4,9,6.97,AI,10B19CI891;10B11EC514;10B1NPD733;10B17CI571;10B17CI673;10B2NCI853;10B17CI671;11B1NCI831;12B1NHS831
1471,Student_1471,CSE,4,4,8.35,Cybersecurity,10B28CI581;14B1NCI834;10B11CI612;10B1NPD734
1472,Student_1472,ECE,5,6,6.78,Robotics,13B1NCI831;11B1NCI731;14B1NCI833;10B17CI571;10B1NPD733;14B1NCI731
1473,Student_1473,CSE,6,5,7.87,Robotics,10B17EC574;10B17CI671;10B1NCI731;10B11PD611;10B2NCI853
1474,Student_1474,ECE,3,3,7.42,Robotics,10B1NPD732;14B1NCI832;10B11CI613
1475,Student_1475,ECE,3,7,7.41,IoT,10B19CI791;13B1NCI831;10B11CI511;10B17EC574;10B11CI611;10B1NCI837;10B17CI673
1476,Student_1476,ECE,4,10,6.67,Data Science,10B2NCI853;14B1NCI831;10B1NCI736;10B1NCI831;14B1NCI731;10B28CI581;10B11PD611;10B19CI791;10B11CI513;14B1NCI833
1477,Student_1477,CSE,2,2,5.54,Cybersecurity,13B1NCI834;10B11CI611
1478,Student_1478,ECE,3,6,5.65,Data Science,10B1NCI736;13B11NHS731;10B1NPD734;13B1NCI832;11B1NCI731;10B19CI691
1479,Student_1479,ECE,4,7,7.85,Cybersecurity,14B1NCI833;10B1NPD732;12B1NHS831;10B11CI611;10B19CI691;14B1NCI835;13B1NCI834
1480,Student_1480,ECE,6,6,7.02,Data Science,13B1NCI831;10B17CI572;10B1NCI736;10B17CI671;10B1NCI837;14B1NCI832
1481,Student_1481,CSE,5,6,6.83,ML,10B17CI571;10B17EC574;13B1NCI834;10B11PD611;10B19CI591;10B19CI891
1482,Student_1482,CSE,5,3,6.49,AI,10B1NCI837;10B13PD832;14B1NCI833
1483,Student_1483,ECE,6,6,6.63,AI,10B1NCI837;10B11CI513;10B19CI791;10B1NPD733;13B1NHS831;10B17CI671
1484,Student_1484,CSE,4,4,8.26,ML,10B13PD831;10B1NCI831;14B1NCI835;14B1NCI834
1485,Student_1485,CSE,5,2,6.6,Cybersecurity,13B1NCI832;12B1NHS831
1486,Student_1486,CSE,4,8,5.39,IoT,14B1NCI832;12B1NHS831;12B2NCI752;14B1NCI831;10B17CI572;10B13PD831;10B1NPD732;10B11PH611
1487,Student_1487,CSE,5,8,7.89,Cybersecurity,10B17CI672;14B1NCI835;10B17CI673;10B17CI571;10B1NCI736;10B13CI834;10B11CI511;10B1NCI835
1488,Student_1488,CSE,3,6,6.75,AI,14B1NCI731;12B2NCI752;13B11NHS731;10B1NPD733;11B1NCI831;10B11PD611
1489,Student_1489,CSE,1,6,7.04,IoT,13B1NCI834;13B1NCI832;10B17CI673;10B11EC514;14B1NCI835;13B1NCI831
1490,Student_1490,CSE,4,8,8.93,Data Science,10B13PD831;10B1NCI831;10B11PH611;10B11CI612;10B1NPD733;14B1NCI835;10B2NCI853;10B11CI511
1491,Student_1491,CSE,7,6,6.98,IoT,10B19CI791;10B19CI591;10B17CI671;14B1NCI831;12B1NHS831;10B11PH611
1492,Student_1492,CSE,6,8,7.35,Cybersecurity,10B1NCI736;10B19CI891;10B17CI671;10B11PH611;10B19CI591;10B1NCI835;13B1NCI831;10B11CI512
1493,Student_1493,CSE,6,5,5.59,ML,10B17CI671;10B1NPD735;10B17CI672;10B11PD611;10B1NCI736
1494,Student_1494,ECE,7,9,6.74,Data Science,10B1NCI837;13B1NCI834;10B11CI511;10B11EC514;10B28CI581;10B11PH611;11B1NCI831;10B1NCI731;10B13PD832
1495,Student_1495,ECE,5,7,7.73,Cybersecurity,10B11CI513;14B1NCI831;12B2NCI752;10B2NCI853;14B1NCI835;13B1NHS831;10B11CI512
1496,Student_1496,CSE,5,6,5.13,Data Science,13B1NCI831;10B11CI511;10B19CI691;10B2NCI853;13B1NHS831;10B11CI612
1497,Student_1497,ECE,3,3,7.24,IoT,11B1NCI831;10B1NPD732;10B11PD611
1498,Student_1498,ECE,4,7,7.12,AI,10B17CI673;10B17CI571;13B1NCI834;10B11CI511;12B2NCI752;10B11PD611;10B17CI671
1499,Student_1499,CSE,6,4,7.05,Cybersecurity,10B11PD511;10B19CI791;10B1NCI733;10B17CI671
1500,Student_1500,CSE,7,5,8.24,ML,10B13PD831;14B1NCI834;10B11CI513;10B11CI611;10B11CI612
